year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,8,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",135,42,1,1,3026,794,147,181,39,1865
2023,8,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1029,289,73,2,26179,7021,944,3402,93,14719
2023,8,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",167,46,2,0,4889,3018,65,124,7,1675
2023,8,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",260,69,3,2,4472,1972,191,238,0,2071
2023,8,AA,American Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",31,12,0,0,969,186,0,6,0,777
2023,8,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",115,31,1,0,1793,571,20,234,17,951
2023,8,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",219,76,1,0,7843,1685,628,760,0,4770
2023,8,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",60,15,1,1,2577,232,0,110,0,2235
2023,8,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",79,21,0,0,1054,561,13,231,0,249
2023,8,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,1,1,0,23,23,0,0,0,0
2023,8,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",79,12,2,0,411,143,0,67,0,201
2023,8,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",39,4,0,0,120,54,0,18,0,48
2023,8,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1463,312,10,1,12998,3741,328,3051,638,5240
2023,8,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",124,24,0,2,987,241,0,450,0,296
2023,8,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",279,61,1,0,2715,1177,11,1153,0,374
2023,8,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",62,12,4,0,372,71,26,119,0,156
2023,8,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",89,18,0,0,577,313,0,107,0,157
2023,8,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",27,9,0,0,607,296,0,55,0,256
2023,8,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",257,63,0,0,3581,670,259,1915,2,735
2023,8,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31,9,0,0,536,231,45,42,0,218
2023,8,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",182,43,0,2,1859,461,0,562,0,836
2023,8,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62,11,0,1,319,121,0,80,0,118
2023,8,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",89,21,0,0,797,425,0,166,0,206
2023,8,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,14,0,0,681,68,0,123,0,490
2023,8,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31,5,0,2,126,66,0,60,0,0
2023,8,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",62,8,0,0,267,166,0,60,0,41
2023,8,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",62,9,0,1,263,167,0,63,0,33
2023,8,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,3,0,0,183,120,0,44,0,19
2023,8,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",87,14,0,0,437,206,0,165,0,66
2023,8,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155,34,0,1,1611,394,0,887,0,330
2023,8,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",216,36,0,1,2322,850,76,897,0,499
2023,8,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",235,96,0,2,4188,1076,0,2237,49,826
2023,8,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",35,4,1,0,126,33,0,10,0,83
2023,8,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",62,12,0,1,394,118,0,125,0,151
2023,8,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",31,12,0,0,324,68,0,167,18,71
2023,8,AS,Alaska Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",31,13,0,0,423,134,0,212,0,77
2023,8,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",337,80,3,0,4694,1556,232,1051,0,1855
2023,8,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",241,49,0,0,1976,394,0,509,0,1073
2023,8,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",31,9,0,0,238,104,0,112,0,22
2023,8,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31,11,0,1,419,35,119,193,0,72
2023,8,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",217,65,1,0,2473,726,218,416,55,1058
2023,8,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",14,2,0,0,145,0,0,2,0,143
2023,8,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",372,93,0,1,4502,1879,273,1439,30,881
2023,8,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",248,48,2,1,2805,605,97,429,16,1658
2023,8,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",89,21,0,0,944,561,0,171,0,212
2023,8,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",62,19,0,0,735,404,0,66,16,249
2023,8,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",21,0,0,0,0,0,0,0,0,0
2023,8,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",372,68,1,1,2948,656,140,1524,0,628
2023,8,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",475,72,1,1,4065,1688,8,568,28,1773
2023,8,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",186,28,0,1,1475,430,0,298,0,747
2023,8,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",248,31,1,0,1910,1161,0,290,0,459
2023,8,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",331,85,0,0,3733,1089,235,1424,30,955
2023,8,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",860,217,4,0,13128,5908,332,2644,133,4111
2023,8,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",76,12,0,0,628,245,7,342,0,34
2023,8,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",89,24,0,1,983,405,0,387,0,191
2023,8,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",185,40,0,2,2172,883,112,737,18,422
2023,8,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31,16,0,1,719,258,135,326,0,0
2023,8,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",45,7,0,1,194,45,0,113,0,36
2023,8,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",106,27,0,0,870,227,19,240,0,384
2023,8,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",51,18,0,1,474,145,0,152,3,174
2023,8,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",89,28,0,0,1108,433,0,212,17,446
2023,8,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",232,31,0,1,1783,230,749,707,0,97
2023,8,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31,10,0,0,327,154,0,146,0,27
2023,8,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",44,3,0,0,88,80,0,8,0,0
2023,8,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",35,11,0,0,317,141,0,64,0,112
2023,8,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",147,49,1,0,1686,477,0,525,0,684
2023,8,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",351,88,0,4,3840,1001,386,1746,17,690
2023,8,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",31,7,0,0,187,21,0,22,0,144
2023,8,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1318,259,5,1,11977,2599,98,1916,47,7317
2023,8,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",62,9,0,0,291,113,0,61,0,117
2023,8,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",320,94,1,1,3586,1192,0,1233,0,1161
2023,8,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",62,12,0,0,302,83,0,53,0,166
2023,8,AS,Alaska Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",62,8,0,0,276,37,0,55,0,184
2023,8,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,13,0,0,493,21,0,95,0,377
2023,8,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",25,8,0,0,266,102,0,81,0,83
2023,8,AS,Alaska Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",93,16,0,0,477,216,0,100,0,161
2023,8,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",62,12,0,0,498,228,0,107,0,163
2023,8,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",93,13,0,0,507,225,0,114,0,168
2023,8,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",8,3,0,0,99,3,16,12,0,68
2023,8,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",810,168,6,1,8834,2564,575,2089,38,3568
2023,8,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",44,15,0,0,434,74,0,119,0,241
2023,8,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,5,0,0,131,18,0,38,0,75
2023,8,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",37,5,2,1,248,43,110,51,0,44
2023,8,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",7771,1420,26,13,78535,26310,3680,14449,364,33732
2023,8,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1138,218,3,1,12349,4311,530,2526,18,4964
2023,8,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",155,26,0,1,1266,686,49,160,0,371
2023,8,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",281,44,0,0,2004,828,17,161,15,983
2023,8,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",95,19,0,0,906,301,15,312,0,278
2023,8,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",88,29,0,0,961,288,0,220,0,453
2023,8,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",340,45,1,1,1937,913,0,514,0,510
2023,8,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",89,29,0,0,1035,434,0,257,0,344
2023,8,AS,Alaska Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",62,18,0,0,674,55,0,294,0,325
2023,8,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",62,17,4,0,582,260,14,161,0,147
2023,8,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,8,0,0,338,145,0,193,0,0
2023,8,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,17,0,0,781,290,42,140,20,289
2023,8,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,12,0,0,537,161,0,50,0,326
2023,8,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,18,0,0,1758,798,0,305,0,655
2023,8,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",219,59,2,0,4683,1657,293,442,0,2291
2023,8,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",62,32,3,0,3192,1417,66,447,52,1210
2023,8,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",309,132,10,5,10535,4426,131,2244,7,3727
2023,8,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",93,23,3,0,1237,752,47,249,0,189
2023,8,B6,JetBlue Airways,AVL,"Asheville, NC: Asheville Regional",31,4,0,0,482,25,59,31,0,367
2023,8,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",248,117,6,0,9338,4349,55,639,33,4262
2023,8,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",166,55,7,0,4141,2079,69,630,0,1363
2023,8,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3614,1330,90,5,123051,37416,854,23757,19,61005
2023,8,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",184,73,8,0,6887,3662,63,663,0,2499
2023,8,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",58,23,1,0,1889,621,0,220,0,1048
2023,8,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",257,100,8,0,8361,2924,407,1360,0,3670
2023,8,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",31,15,1,0,844,548,0,184,0,112
2023,8,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62,11,1,0,1364,641,0,188,0,535
2023,8,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",31,7,0,0,539,130,0,40,0,369
2023,8,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",243,53,6,2,3377,1365,27,550,0,1435
2023,8,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",89,36,2,1,1880,941,0,302,0,637
2023,8,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",58,16,1,3,1455,675,0,195,0,585
2023,8,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",714,228,24,5,19614,8507,484,3160,28,7435
2023,8,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",192,73,1,1,5444,3032,62,893,3,1454
2023,8,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31,14,0,0,982,604,0,106,0,272
2023,8,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",182,67,4,0,4669,2347,0,516,0,1806
2023,8,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",520,162,14,1,14649,5386,149,1377,30,7707
2023,8,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1518,503,56,14,43978,19652,883,5297,71,18075
2023,8,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",403,148,9,3,12786,4565,484,970,31,6736
2023,8,B6,JetBlue Airways,HYA,"Hyannis, MA: Cape Cod Gateway",62,6,0,1,592,292,0,37,0,263
2023,8,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",93,37,2,1,3178,2008,22,325,0,823
2023,8,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",197,70,14,0,5379,2559,271,406,0,2143
2023,8,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3466,1223,109,3,113183,39141,2478,12126,148,59290
2023,8,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",254,108,13,0,9155,4989,70,1681,31,2384
2023,8,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",1105,362,14,1,26620,13357,239,5543,40,7441
2023,8,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1325,358,41,14,30214,10386,748,5516,15,13549
2023,8,B6,JetBlue Airways,MCI,"Kansas City, MO: Kansas City International",62,17,0,1,1592,802,0,558,0,232
2023,8,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1535,531,48,14,51826,23580,294,7426,7,20519
2023,8,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",184,58,10,5,6131,3418,155,1183,0,1375
2023,8,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International",62,23,0,0,1114,707,0,188,0,219
2023,8,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31,11,1,0,1118,599,0,166,0,353
2023,8,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",124,40,4,2,2891,1417,123,448,0,903
2023,8,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",167,45,2,0,2953,1519,0,342,0,1092
2023,8,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",31,17,2,1,1695,816,0,56,0,823
2023,8,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",62,21,0,0,1429,877,0,207,0,345
2023,8,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",62,20,2,1,1692,1241,0,172,0,279
2023,8,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",458,160,9,1,13130,4293,35,2562,24,6216
2023,8,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",62,25,1,0,1717,797,257,431,34,198
2023,8,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",58,18,2,0,852,248,118,90,0,396
2023,8,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62,31,2,2,2226,1347,0,251,0,628
2023,8,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",88,32,2,0,2324,965,67,213,0,1079
2023,8,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",62,34,1,0,3458,1655,29,98,0,1676
2023,8,B6,JetBlue Airways,PVD,"Providence, RI: Rhode Island Tf Green International",93,32,5,1,2646,1164,143,462,12,865
2023,8,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",110,35,2,0,2314,1020,0,330,0,964
2023,8,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",325,129,11,1,9961,5398,69,849,10,3635
2023,8,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",151,80,8,0,6298,2920,267,440,0,2671
2023,8,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",62,28,2,0,2305,1118,0,247,0,940
2023,8,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",93,40,1,0,2926,1311,0,341,0,1274
2023,8,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",273,79,9,5,6020,3009,0,1114,0,1897
2023,8,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",154,60,1,1,3085,1352,251,824,9,649
2023,8,B6,JetBlue Airways,SAT,"San Antonio, TX: San Antonio International",62,13,0,0,560,283,0,244,0,33
2023,8,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",124,33,5,0,2920,1524,0,325,63,1008
2023,8,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",182,47,3,1,2954,1496,0,741,0,717
2023,8,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",448,133,4,0,7994,4494,66,1350,0,2084
2023,8,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,29,0,1,1512,822,0,131,14,545
2023,8,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",883,411,26,3,37422,19109,571,4561,38,13143
2023,8,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",217,74,3,0,6102,2939,277,646,12,2228
2023,8,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",62,27,0,0,2060,1019,0,281,0,760
2023,8,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",31,4,4,0,530,32,0,445,0,53
2023,8,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",35,22,2,0,1584,417,0,184,41,942
2023,8,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",93,38,2,0,4104,1313,296,384,0,2111
2023,8,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",477,156,45,5,12917,6455,64,910,29,5459
2023,8,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",144,31,2,0,1513,741,10,310,0,452
2023,8,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",120,38,3,0,3431,2293,134,145,0,859
2023,8,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",331,44,0,1,2346,1226,227,363,0,530
2023,8,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19716,3416,475,125,303248,110115,22089,70200,43,100801
2023,8,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",31,4,1,0,574,125,292,105,0,52
2023,8,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",1082,242,20,5,19570,10166,817,2111,0,6476
2023,8,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",191,38,7,0,2336,848,280,414,0,794
2023,8,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",361,56,2,0,4051,2959,176,258,0,658
2023,8,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",254,54,14,0,3290,1132,519,429,0,1210
2023,8,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",103,21,2,0,1672,1254,0,60,0,358
2023,8,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31,12,0,0,811,579,0,55,0,177
2023,8,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",736,152,9,0,10263,4982,626,1360,0,3295
2023,8,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",283,51,3,0,3198,1584,240,441,0,933
2023,8,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",2338,498,27,3,37855,12993,1479,6823,0,16560
2023,8,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",143,23,4,1,2031,1280,175,402,0,174
2023,8,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",44,10,0,0,558,253,15,53,0,237
2023,8,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",250,78,5,0,5486,3022,295,671,0,1498
2023,8,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",466,106,6,0,8290,2981,1728,1123,0,2458
2023,8,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",199,40,2,1,3325,2628,0,202,0,495
2023,8,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",133,17,3,0,880,278,177,94,0,331
2023,8,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",94,24,4,0,2007,1301,77,118,0,511
2023,8,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",31,3,0,0,317,74,83,1,0,159
2023,8,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",347,60,12,1,3695,1801,128,679,0,1087
2023,8,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31,5,1,0,341,121,0,186,0,34
2023,8,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",275,66,3,1,5128,3025,217,681,0,1205
2023,8,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",601,101,9,1,9448,5048,846,1057,0,2497
2023,8,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",282,47,3,0,4062,2853,300,267,0,642
2023,8,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",62,21,0,0,1174,679,94,93,0,308
2023,8,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",720,151,10,1,10779,4833,539,990,0,4417
2023,8,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",124,23,5,0,1667,1031,45,325,0,266
2023,8,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",265,81,5,1,6651,3383,358,1027,0,1883
2023,8,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",110,22,1,0,1726,1120,132,99,0,375
2023,8,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",697,171,14,8,10280,4763,657,1563,0,3297
2023,8,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",1127,283,7,4,17700,8909,565,4219,0,4007
2023,8,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",953,219,15,5,13855,7495,299,2232,0,3829
2023,8,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",93,19,3,0,2046,1159,209,293,0,385
2023,8,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",5436,899,115,21,77603,30383,3190,11167,44,32819
2023,8,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",151,36,3,0,2235,1278,38,155,0,764
2023,8,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",62,12,2,0,801,435,174,64,0,128
2023,8,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",586,108,11,0,7284,3903,829,1505,53,994
2023,8,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",124,27,5,1,2250,1354,114,506,0,276
2023,8,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",93,19,0,1,2030,1612,19,128,0,271
2023,8,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",63,9,0,0,1031,678,0,36,0,317
2023,8,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31,16,4,0,1668,877,0,170,0,621
2023,8,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",93,31,0,0,1041,571,0,357,0,113
2023,8,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",941,224,10,5,13794,6970,847,3618,79,2280
2023,8,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",62,25,1,0,2041,1329,0,256,0,456
2023,8,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",356,71,3,0,5602,3071,71,210,0,2250
